epoch,loss,mae,val_loss,val_mae
0,0.11220426112413406,0.23876072466373444,0.06514456868171692,0.1882120817899704
1,0.0584367997944355,0.17721007764339447,0.0609547384083271,0.1810607761144638
2,0.0539449006319046,0.16984638571739197,0.0576581247150898,0.17413215339183807
3,0.050767891108989716,0.16499046981334686,0.054201919585466385,0.16914883255958557
4,0.04731547087430954,0.15919457376003265,0.05507804825901985,0.16998302936553955
5,0.04659213870763779,0.15691572427749634,0.0537881962954998,0.16642794013023376
6,0.04488687962293625,0.15468822419643402,0.05328574776649475,0.16759473085403442
7,0.042778898030519485,0.15151222050189972,0.053366802632808685,0.16592980921268463
8,0.041901882737874985,0.14960533380508423,0.051048167049884796,0.16223789751529694
9,0.040879279375076294,0.14766068756580353,0.05176474526524544,0.16266804933547974
10,0.04009468853473663,0.1464674472808838,0.05001480504870415,0.15998661518096924
11,0.03922383114695549,0.14494241774082184,0.05158822610974312,0.16299095749855042
12,0.03932648152112961,0.14485326409339905,0.050730425864458084,0.1617826670408249
13,0.03645969554781914,0.1390300691127777,0.049638111144304276,0.15918025374412537
14,0.03589978441596031,0.1380021572113037,0.04854077473282814,0.1568012535572052
15,0.035607513040304184,0.13786081969738007,0.04858497902750969,0.1568087637424469
16,0.035515185445547104,0.13738106191158295,0.0510566420853138,0.16009902954101562
17,0.03462526947259903,0.13569867610931396,0.04943505674600601,0.1591130942106247
18,0.03387334570288658,0.13433575630187988,0.05019945651292801,0.1589193493127823
19,0.03407019376754761,0.1342906504869461,0.0500047393143177,0.15821751952171326
