epoch,loss,mae,val_loss,val_mae
0,0.06962340325117111,0.15326380729675293,0.013121746480464935,0.08587322384119034
1,0.012274770066142082,0.08310212939977646,0.011948531493544579,0.08150485157966614
2,0.01147849578410387,0.07944531738758087,0.011568164452910423,0.08007676899433136
3,0.010940923355519772,0.07732948660850525,0.010937838815152645,0.07776717096567154
4,0.01061987690627575,0.07606866955757141,0.010865927673876286,0.07768043130636215
5,0.01050813589245081,0.07535605132579803,0.010817471891641617,0.07635074108839035
6,0.010301114059984684,0.07460541278123856,0.010432750917971134,0.07390587776899338
7,0.010180233046412468,0.07416597008705139,0.010503453202545643,0.07425929605960846
8,0.010026426985859871,0.07362088561058044,0.010255408473312855,0.07469622790813446
9,0.00977464858442545,0.07242608070373535,0.010180559940636158,0.07432735711336136
10,0.009604058228433132,0.07184520363807678,0.009932729415595531,0.07321584224700928
11,0.009784942492842674,0.0722116008400917,0.01010782178491354,0.07301794737577438
12,0.009703084826469421,0.07194804400205612,0.009997823275625706,0.07253661006689072
13,0.009794218465685844,0.07217471301555634,0.010058708488941193,0.07348842918872833
14,0.009578832425177097,0.07182756811380386,0.010100478306412697,0.07319824397563934
15,0.009480923414230347,0.07097087800502777,0.009898297488689423,0.07190508395433426
16,0.009490876458585262,0.07099702954292297,0.010044447146356106,0.07270534336566925
17,0.009504450485110283,0.07100977748632431,0.009723715484142303,0.0721970647573471
18,0.00930387619882822,0.07036066055297852,0.009713989682495594,0.07215840369462967
19,0.009440239518880844,0.07063452154397964,0.009689182043075562,0.07257430255413055
