epoch,loss,mae,val_loss,val_mae
0,0.06037232652306557,0.13633055984973907,0.008563695475459099,0.07016555964946747
1,0.007898583076894283,0.06686940789222717,0.007320282515138388,0.06370438635349274
2,0.007040461525321007,0.0623815655708313,0.006901198532432318,0.06212439015507698
3,0.00652819499373436,0.05972251296043396,0.006395290140062571,0.05917498469352722
4,0.006321552209556103,0.05871032178401947,0.006373448763042688,0.05894140154123306
5,0.006229374557733536,0.05785780027508736,0.00630539283156395,0.058198232203722
6,0.006101607345044613,0.05730724334716797,0.006012532860040665,0.05646287649869919
7,0.005968996323645115,0.056649722158908844,0.006170603912323713,0.057643480598926544
8,0.005975010339170694,0.05654231458902359,0.006054572761058807,0.05691666528582573
9,0.0057668015360832214,0.05535644665360451,0.005975289270281792,0.056119728833436966
10,0.005611407570540905,0.05467718094587326,0.005837859585881233,0.05522695183753967
11,0.00574427330866456,0.05515296384692192,0.006099965423345566,0.056533314287662506
12,0.005722463596612215,0.05499814823269844,0.005776612088084221,0.054730940610170364
13,0.005757210310548544,0.05510267987847328,0.00596479419618845,0.05589956045150757
14,0.005673225037753582,0.05489423871040344,0.005670494865626097,0.05468419939279556
15,0.005541806574910879,0.05410132184624672,0.005761642940342426,0.0545743927359581
16,0.005551551003009081,0.05401327833533287,0.00577703770250082,0.05494750663638115
17,0.005605780053883791,0.054251473397016525,0.00575165543705225,0.05502009391784668
18,0.005503890570253134,0.05374860763549805,0.005497755017131567,0.0539943091571331
19,0.005507534835487604,0.053621843457221985,0.005582978017628193,0.05438176915049553
