epoch,loss,mae,val_loss,val_mae
0,0.22449183464050293,0.3501359820365906,0.12985125184059143,0.2595917880535126
1,0.11663521081209183,0.24413396418094635,0.11897394806146622,0.24376288056373596
2,0.10371379554271698,0.22869227826595306,0.10746598243713379,0.23077210783958435
3,0.09473439306020737,0.21808992326259613,0.10134223848581314,0.22236211597919464
4,0.08656790107488632,0.20856502652168274,0.10362912714481354,0.2228228598833084
5,0.08329761028289795,0.20426976680755615,0.10380802303552628,0.22570545971393585
6,0.07666656374931335,0.19597405195236206,0.09114696085453033,0.2111172378063202
7,0.07364074140787125,0.19314365088939667,0.09376738965511322,0.2129250466823578
8,0.07184244692325592,0.1904406100511551,0.09418588876724243,0.21331211924552917
9,0.06864463537931442,0.1864159256219864,0.09198718518018723,0.21031229197978973
10,0.06874298304319382,0.1865406632423401,0.08985348790884018,0.20949943363666534
11,0.0674322098493576,0.1850760579109192,0.08871160447597504,0.20606788992881775
12,0.06701003015041351,0.184220090508461,0.08974695205688477,0.2084459811449051
13,0.0656406432390213,0.18237240612506866,0.09197171032428741,0.20994409918785095
14,0.0644664317369461,0.18058890104293823,0.08895605802536011,0.20728519558906555
15,0.06341613829135895,0.17923714220523834,0.08669081330299377,0.2051202952861786
16,0.06352196633815765,0.1794109344482422,0.08968453109264374,0.20805533230304718
17,0.06327571719884872,0.17927023768424988,0.09093738347291946,0.20802977681159973
18,0.061376914381980896,0.17728999257087708,0.08864053338766098,0.2065049111843109
19,0.06198854371905327,0.1773359626531601,0.09044204652309418,0.2086610496044159
